targetName,score,date,S_score,title,isTarget,L_score,content
,38,2016-12-30 20:54:03,0,[新聞] 威剛(3260)獲利嚇人，傳Q4單季稅前獲利達,0,0,"

1.原文連結(超過一行或過長必須縮網址)：


"
,147,2016-12-30 20:45:33,0,[新聞] 有感嗎？ 今年股民平均增加28.58萬財富,0,0,"
1.原文連結(超過一行或過長必須縮網址)：
"
,9,2016-12-30 20:28:29,0,[新聞] etf拼量現金申購贖回明年上路,0,0,"
-------------------------------------------------------------------------
1.發文前請先詳閱[新聞]分類發文規範，未依規範發文將受處份。
2.連結過長請善用 "
,8,2016-12-30 20:23:51,0,[請益] 請問大家中信金2016除權息入帳了嗎？,0,0,"
-------------------------------------------------------------------------
1.發文前請先詳閱[請益]分類發文規範，未依規範發文將受處份。
2.若提及股號股名，且屬未來性的預測或分析有推薦意圖，
  請寫到 [標的] 分類，否則將以板規4-1砍文處份。
----------------------------按ctrl+y可刪除以上內容。---------------------
先說明，我不是不問我的交易員，而是我不知道我的交易員是誰……
敝公司薪資戶是國泰銀行，然後樓下就有國泰銀行
這個股票戶頭是當初開薪資戶時一起開的，然後一直以來我都用app交易
所以我不知道我的交易員是誰

言歸正傳
剛在review我的持股，赫然發現我另一個戶頭的中信金都有零股
然後才發現我國泰的中信金還是完完整整的兩張
然後國泰樹精靈可以有明細，我看了一下，兩張都2015年就買了，所以有參與到今年除權
"
,1,2016-12-30 19:16:38,0,[新聞] 明年智慧機In-Cell比重攀升 IC搭載率估12,0,0,"

明年智慧機In-Cell比重攀升 IC搭載率估12% 敦泰、聯詠受惠


1.原文連結(超過一行或過長必須縮網址)：

"
,64,2016-12-30 19:05:06,0,[新聞] 台股當沖降稅 謝金河批：鼓勵對賭,0,0,"

1.原文連結(超過一行或過長必須縮網址)：
"
,157,2016-12-30 18:52:08,0,[心得] 散戶第二年投資心得,0,0,"

今年也結束了 就總結一下投資成果吧
去年的成果請參考這篇 "
,8,2016-12-30 16:10:54,0,[新聞] 浩鼎,0,0,"
1.原文連結(超過一行或過長必須縮網址)：

"
,95,2016-12-30 15:19:22,0,[新聞] 對鴻海言聽計從 員工：夏普沒意義了,0,0,"
1.原文連結(超過一行或過長必須縮網址)："
,37,2016-12-30 15:06:16,0,[新聞] 涉葡萄王爆料？ 長子曾盛陽：不實指控,0,0,"


1.原文連結(超過一行或過長必須縮網址)：

"
,65,2016-12-30 14:45:07,0,[其他] 105年12月30日三大法人買賣金額統計表,0,0,"
"
,23,2016-12-30 14:20:52,0,[新聞] 《文創股》1元吃早餐，橘子支搶進西門町,0,0,"

1.原文連結(超過一行或過長必須縮網址)：
"
,93,2016-12-30 12:45:41,0,[新聞] 葡萄王神秘買盤出手 敲開跌停,0,0,"



1.原文連結(超過一行或過長必須縮網址)：

"
,26,2016-12-30 11:56:26,0,[公告] pttzzzzz 遭板主砍文兩篇 警告一次,0,0,"
"
,22,2016-12-30 11:51:20,0,[新聞] 富邦VIX掛牌 短期避險工具,0,0,"

1.原文連結(超過一行或過長必須縮網址)：

"
,139,2016-12-30 10:28:15,0,[新聞] 行政院拍板　當沖證交稅調降至千分之1.5,0,0,"
1.原文連結(超過一行或過長必須縮網址)：

"
,50,2016-12-30 10:25:29,0,[新聞] 葡萄王第二代曾盛麟注入新科技 ,0,0,"


1.原文連結(超過一行或過長必須縮網址)：

  "
,952,2016-12-30 08:30:12,0,[閒聊] 2016/12/30 盤中閒聊,0,0,"
沒人開

我來開

大家賺錢

--
"
,109,2016-12-30 08:14:05,0,[新聞] 振興股市 曾銘宗獻四策,0,0,"
1.原文連結(超過一行或過長必須縮網址)：
"
,170,2016-12-30 07:57:05,0,[新聞] 改標賣過期品　葡萄王6員工詐欺罪交保,0,0,"
1.原文連結(超過一行或過長必須縮網址)："
,6,2016-12-30 07:07:48,0,[請益] 有人用PhineEZ 下單會一直跳掉嗎,0,0,"
不知道能不能在這邊問

因為等等要去機場了
但是這幾天用台新phoneEZ下單
一直會跳掉

變成要開電腦或打電話才能買賣
因為我電腦是電競的
如果在機場看股票應該很怪...

有人也有這樣的問題嗎?
我打電話去問都一直說重新安裝不然去問手機業者
怎麼處理?
sony z5 安卓6.0

--
果然翁潮讚Der
"
,26,2016-12-30 01:35:08,0,Re: [新聞] 購併致虧損？施振榮反擊：決策沒錯,0,0,"

幾年前針對蘭奇 這家公司還訂了索回條款(Claw Back)

就是公司發給經理人獎酬 如果事後發現該經理人策略/行為可能傷及公司時

公司可以追回之前發的獎酬

史丹哥2015年才拿到48萬股宏碁的限制型股票

當時很多人問 他憑什麼拿到用來激勵和綁住高階經理人的限制型股票?

官方理由是他是宏碁自建雲首席工程師


如今因為當初購併iGware 讓公司要認列大幅虧損 不知道宏碁有沒有要執行索回條款?

--
"
,61,2016-12-30 00:22:05,0,[新聞] 胖達人炒股案 小S老公無罪確定 公公獲緩,0,0,"


1.原文連結(超過一行或過長必須縮網址)：

"
,44,2016-12-30 00:16:49,0,[新聞] 20000點恐已偏低 2017年 能源股可望推升道瓊接近24000點,0,0,"
-------------------------------------------------------------------------
1.發文前請先詳閱[新聞]分類發文規範，未依規範發文將受處份。
2.連結過長請善用 "
,64,2016-12-29 23:44:24,0,[請益]各位營業員會寄資料麻?,0,0,"
這星期一因券源的問題，在元大開了一戶
這4天每天都收到營業員寄來的元大早會資料e-mail
剛看了這幾天的還真的有賺一些
請問這是元大的分析師弄的還是營業員自己寫的??
話說另一家營業員只有在有借標費的時候電話通知
完全沒收過e-mail資料...
想改在元大下單，但手續費6折好硬....
拿一年交易300萬的對帳單手續費也不給砍= =

--
"
,31,2016-12-29 23:22:55,0,[請益] 台新金戊特,0,0,"
小弟莫名的去抽了股票

莫名中了台新金戊特
請問這股票跟一般股票有什麼差別嗎??
不太懂這個股票的意思

--
"
,9,2016-12-29 22:54:00,0,[新聞] 母以子貴 亞翔股價衝漲停,0,0,"

1.原文連結(超過一行或過長必須縮網址)：
"
,59,2016-12-29 22:25:56,0,[新聞] 葡萄王傳有過期商品案 晚間6人移送北檢,0,0,"
1.原文連結(超過一行或過長必須縮網址)：
"
,5,2016-12-29 21:42:13,0,[請益] 證券分公司的當日買賣去哪查?,0,0,"


舉2330的例子

我能在證交所的資料找到

12/29國泰證券:買進3095   賣出2

但是我要怎麼找國泰證券各分行的買進/賣出


請問前輩這要用什麼關鍵字去找?

感激不盡

--
"
,7,2016-12-29 21:31:21,0,[新聞] 泰豐應原材料成本上漲，本公司近期將調,0,0,"
1.原文連結(超過一行或過長必須縮網址)：
"
,9,2016-12-29 21:28:11,0,[新聞] 光洋科本公司普通股股票恢復交易相關事宜,0,0,"
1.原文連結(超過一行或過長必須縮網址)：
"
,27,2016-12-29 21:00:11,0,[其他] 105年12月29日信用交易統計,0,0,"
105年12月29日信用交易統計

項目             買進        賣出     現金(券)償還    前日餘額     今日餘額

融資(交易單位)  77,374      151,800      6,734      8,695,530      8,714,370
融券(交易單位)  19,286      20,928       686        450,476        451,432
融資金額(仟元)  2,961,919   2,471,566    107,040    132,609,557    132,992,870


"
,0,2016-12-29 20:18:07,0,[公告] Stock 板 開始舉辦樂透!,0,0,"
20161230  TWSE

PC平台請到 Stock 板 按'f'參與樂透!
手機請使用term系列等支援完整操作之APP參與賭盤

一張 10 Ptt幣 (迷你級)
樂透結束時間: 12/30/2016 08:00:09 Fri
"
,8,2016-12-29 20:15:34,0,[公告] Stock 樂透開獎 ,0,0,"
樂透說明
"
,4,2016-12-29 18:08:33,0,[請益] 胡連本日籌碼,0,0,"
727141 胡連這檔認購權證
在12:18的時候陸續敲了250張左右

因此自營在12:18也分別買進兩筆共34張的避險單

但看看今天盤後籌碼
避險的買張竟然是0張？

請問是小弟哪裡搞錯了嗎？
還是權證敲入後的避險也有可能出現在外資買超張數裡面？
(這好像不太合理？！)

煩請各位股神解答

感激不盡

--
"
,58,2016-12-29 15:06:22,0,[新聞]葡萄王董座救火 股價翻紅振幅逾10% ,0,0,"

1.原文連結(超過一行或過長必須縮網址)：
"
,31,2016-12-29 14:53:03,0,[其他] 105年12月29日三大法人買賣金額統計表,0,0,"
"
,22,2016-12-29 14:34:04,0,[請益] 股票市場的日曆異常報酬,0,0,"
-------------------------------------------------------------------------
1.發文前請先詳閱[請益]分類發文規範，未依規範發文將受處份。
2.若提及股號股名，且屬未來性的預測或分析有推薦意圖，
  請寫到 [標的] 分類，否則將以板規4-1砍文處份。
----------------------------按ctrl+y可刪除以上內容。---------------------
以下部分內容 來自10年前 我大學上課時的投影片

某些時間轉折點會發生異常報酬
這些時間轉折點往往不具有實質涵意
但投資人認為這些轉折點十分重要
而依此做出投資決策

年底到了 台灣是否有元月效應(The January Effect)呢?
意義：在一月時，股票通常會有較高的投資報酬率。
實證發現：十二月的最後一個交易日與一月的前四個交易日，小型股的報酬率較高。從
1970年至1981年，小型股在這五個交易日中的平均報酬率為16.4%，而大型股的投資報酬
率為1.9%。

元月效應可能原因
節稅賣壓(tax-loss selling)
窗飾假說(window dressing)
風險(risk)
現金流入(liquidity)

之前大學時有跑過統計
台股1月的報酬率的確略高於其他月份
但不顯著 阿發大於0.1
不知道最近有沒有人做過類似的研究

若相信元月效應
請在明天大量買進小型股
在於下周出售

--
"
,381,2016-12-29 14:03:42,0,[閒聊] 2016/12/29 盤後閒聊,0,0,"
沒人開!!
害我還要想要打什麼內容 才夠字數......

--
"
,12,2016-12-29 13:32:58,0,[新聞] 越南台塑53項環保缺失 已改善51項,0,0,"
1.原文連結(超過一行或過長必須縮網址)：
"
,12,2016-12-29 12:08:28,0,[新聞] NCC再審中嘉案...,0,0,"

1.原文連結(超過一行或過長必須縮網址)：

"
,36,2016-12-29 11:17:47,0,[新聞]郭董自掏腰包　砸47億吃下夏普10代廠過半,0,0,"
-------------------------------------------------------------------------
1.發文前請先詳閱[新聞]分類發文規範，未依規範發文將受處份。
2.連結過長請善用 "
,70,2016-12-29 11:15:04,0,[新聞] 購併致虧損？施振榮反擊：決策沒錯,0,0,"

1.原文連結(超過一行或過長必須縮網址)：


"
,86,2016-12-29 10:29:47,0,[公告] ichitakajoe 遭板主砍文兩篇 警告一次,0,0,"
"
,34,2016-12-29 09:47:22,0,[心得] 即時線圖服務分享,0,0,"
哈囉~
股版的神人 大大們好~
小妹最近發現一個滿好用的即時線圖服務

鉅亨網股市Talk "
,33,2016-12-29 09:13:32,0,[其他] 自動化對勞力市場帶來的潛在影響,0,0,"
【其他】自動化對勞力市場帶來的潛在影響

"
,3,2016-12-29 04:52:16,0,[新聞] 台塑環境事故 越官方促善後賠償,0,0,"
1.原文連結(超過一行或過長必須縮網址)：
"
,21,2016-12-28 22:46:07,0,Re: [請益] 重複下單未通知造成違約交割？,0,0,"
"
,19,2016-12-28 21:54:00,0,[新聞] 技嘉明年首季營收 法人看好增12％,0,0,"
-------------------------------------------------------------------------
1.發文前請先詳閱[新聞]分類發文規範，未依規範發文將受處份。
2.連結過長請善用 "
,19,2016-12-28 21:48:42,0,[新聞] 技嘉退出手機戰局　集嘉結束業務,0,0,"

1.原文連結(超過一行或過長必須縮網址)：

"
,18,2016-12-28 21:31:48,0,Re: [標的] 6220岳豐,1,18,"
股本12.4億

12/26: 11309, 現股當沖率22.2%, 資券相抵 11.2%
12/27: 14044, 現股當沖率31.3%, 資券相抵 14.05%
12/28: 16544, 現股當沖率34.1%

在這麼低迷的總成交量中，貢獻證交稅良多。

歷史股價從2003年～2015年，股價最高點出現在2007/7/26： 35.9元

2016年8月以前股價在19元以下晃。

2016年11月前累計營收62.66億
2015年11月前累計營收62.93億

想知道讓公司股價衝到今天的60.7歷史新高的主因是什麼？




"
,100,2016-12-28 21:27:49,0,[請益] 重複下單未通知造成違約交割？,0,0,"

股市新手，清楚自己這個帳戶有多少錢，卻感覺被營業員坑了

21日打電話請營業員購買Ｘ股，那天在電腦前等到1400也沒通知
26日看Ｘ股價格下來了又打了一次電話，一模一樣的股數，後來接到電話通知買到了

今天早上去銀行看了帳戶，才知道21日委買有買到卻沒通知（這裡電話無紀錄，營業員那邊也沒有），造成帳戶裡面負債 = =
中午才把另一個帳戶的錢拿來補…

這樣算違約交割嗎？都印在存摺上了
還是說，民法買賣上要有雙方意思表示，我們有要買的意思表示卻沒收到賣的意思表示，照法理這交易根本就不該成立？
求請教 @@

這帳戶以後可能不能買賣單了…不知道會不會有違約金

-------------------------------------------------------------------------
1.發文前請先詳閱[請益]分類發文規範，未依規範發文將受處份。
2.若提及股號股名，且屬未來性的預測或分析有推薦意圖，
  請寫到 [標的] 分類，否則將以板規4-1砍文處份。
----------------------------按ctrl+y可刪除以上內容。---------------------

-----
Sent from JPTT on my Sony D6653.

--
推 listener323:實歲是從媽媽的身體裡出來開始算的
→ listener323:虛歲是從爸爸的身體裡出來開始算的

--
"
,35,2016-12-28 20:50:22,0,[其他] 105年12月28日信用交易統計,0,0,"
105年12月28日信用交易統計

項目             買進        賣出     現金(券)償還    前日餘額     今日餘額

融資(交易單位)  191,844     181,050      5,813      8,690,549      8,695,530
融券(交易單位)  20,309      25,101       7,413      453,097        450,476
融資金額(仟元)  3,033,531   3,198,663    87,487     132,862,189    132,609,570


"
,17,2016-12-28 20:43:37,0,Re: [心得] 股票期貨操作心得,0,0,"
"
,22,2016-12-28 20:01:04,0,[新聞] Samsung S8預計明年4月上市，散熱雙雄超,0,0,"

1.原文連結(超過一行或過長必須縮網址)：

"
,20,2016-12-28 19:45:44,0,[公告] im609違反板規4-4&4水桶一個月,0,0,"
主旨：im609違反板規4-4&4水桶一個月

類型：股板簡字號20161228-0

說明：板主巡查察板面，查im609發文違反板規4-4。

      再查im609已受水桶一週之處分，依板規4水桶一個月。

"
